"","TIME","TIMECD","CNTRYNM","CNTRYCD","CTRLCORR","GOVEFF","PSAVT","REGQUA","RULAW","VOIACC","ANNI","ANNICAPITA","GDP","GDPCAPITA","GGFCE","GNI","GNICAPITA","RRND","GINIINDEX","UNEMPLOY","INCOMEGRP"
"631","2006","YR2006","Korea, Rep.","KOR",0.30060637,0.987868607,0.423855454,0.720584929,0.83795172,0.690555096,8.6999e+11,17960.78714,1.05322e+12,21743.47709,1.40822e+11,1.05014e+12,20800,4091.411133,31.7,3.25,"HIGH"
"632","2006","YR2006","Kuwait","KWT",0.426627278,0.278032392,0.412733108,0.294112593,0.529348493,-0.581767321,97092801309,41081.67537,1.01557e+11,42970.66313,14110391022,1.14725e+11,42480,165.1449738,NA,1.3,"HIGH"
"633","2006","YR2006","Kyrgyz Republic","KGZ",-1.325560451,-0.817205906,-1.385570765,-0.656034946,-1.317292809,-0.759082139,2491369966,477.4202757,2834168893,543.1107031,509791323.4,2786068893,500,NA,37.4,8.27,"LOW"
"634","2006","YR2006","Lao PDR","LAO",-1.331525683,-0.992407501,-0.085298561,-1.280378819,-1.014828324,-1.732779741,2536190302,426.494684,3455031448,581.0102436,261626237.3,3264394566,510,NA,NA,NA,"LOW"
"635","2006","YR2006","Latvia","LVA",0.356723547,0.655937552,0.838368714,0.933780432,0.61689353,0.846699059,16145406321,7278.091994,21570076499,9723.446902,3714700276,21030821420,8930,1768.486816,35.6,7.03,"UPPER-MIDDLE"
"636","2006","YR2006","Lebanon","LBN",-0.999498069,-0.153624713,-1.803862691,-0.274100661,-0.601163983,-0.387200713,18400320738,3898.485367,22022709852,4665.962801,3198918004,22173609852,4900,NA,NA,NA,"UPPER-MIDDLE"
"637","2006","YR2006","Lesotho","LSO",0.01058409,-0.529728055,-0.124705359,-0.667670608,-0.236582726,0.181888372,2098225130,1061.435835,1800092519,910.618541,NA,2243369800,1140,NA,NA,NA,"LOWER-MIDDLE"
"638","2006","YR2006","Liberia","LBR",-0.723485768,-1.220161557,-1.326841235,-1.347984076,-0.883909762,-0.167643145,627672524.6,181.6499015,1.119e+09,323.8412258,NA,966999900,280,NA,NA,NA,"LOW"
"639","2006","YR2006","Libya","LBY",-1.087145448,-1.078313828,0.358128875,-1.462987185,-1.080170631,-1.98288238,37613506823,6296.866446,60094248772,10060.36104,6048927862,60056945896,8550,NA,NA,NA,"UPPER-MIDDLE"
"640","2006","YR2006","Liechtenstein","LIE",1.25131321,1.796597004,1.349654078,1.34977591,1.059530973,1.244855285,NA,NA,4000101033,114652.2123,NA,3506737959,104310,NA,NA,2.46,"HIGH"
"641","2006","YR2006","Lithuania","LTU",0.155884758,0.718626559,0.870995998,0.973231792,0.706575036,0.861287594,25881084305,7914.924943,30183575104,9230.707981,5779274689,29573019199,8800,2415.740479,34.4,5.78,"UPPER-MIDDLE"
"642","2006","YR2006","Luxembourg","LUX",1.873079538,1.566454768,1.399898887,1.674869657,1.686774373,1.547201157,30342631588,64198.59551,42910146296,90788.80049,6510056403,34360473819,71370,4411.84668,30.9,4.73,"HIGH"
"643","2006","YR2006","Macao SAR, China","MAC",0.345463097,1.02090764,0.97331202,1.102531433,0.434603959,0.314057976,NA,NA,14874098382,29637.76645,1296518869,13247163417,25770,556.0966797,NA,3.82,"HIGH"
"644","2006","YR2006","Madagascar","MDG",-0.182527557,-0.659551501,0.185515359,-0.250743836,-0.448409081,-0.110259488,5236482325,270.61506,6395712492,330.5226701,1079257879,6248699561,320,47.61584854,NA,NA,"LOW"
"645","2006","YR2006","Malawi","MWI",-0.549526334,-0.89821732,0.12009196,-0.583651543,-0.222235888,-0.252313852,3259795496,248.4920879,5818279739,443.5236757,NA,5540315815,430,NA,NA,NA,"LOW"
"646","2006","YR2006","Malaysia","MYS",0.213225633,1.254253983,0.288379699,0.5365358,0.449109823,-0.543147862,1.11514e+11,4206.587297,1.62692e+11,6137.15061,18168970788,1.57978e+11,5770,369.9837646,44.8,NA,"UPPER-MIDDLE"
"647","2006","YR2006","Maldives","MDV",-0.602049053,0.170396283,0.758358777,0.406536967,-0.034912698,-1.005972266,1390646763,4423.162658,1575200391,5010.163424,NA,1534500391,4730,NA,NA,NA,"UPPER-MIDDLE"
"648","2006","YR2006","Mali","MLI",-0.479206234,-0.765874922,0.414196908,-0.458761305,-0.287434399,0.297409028,5781491604,424.3751022,6905934219,506.9118388,915881567.1,6648289889,480,38.8536911,38.9,NA,"LOW"
"649","2006","YR2006","Malta","MLT",1.002685428,1.018301487,1.231257558,1.114864707,1.555626631,1.203782439,NA,NA,6778321415,16723.87768,1275749592,6502959478,16360,1282.215332,28,6.8,"HIGH"
"650","2006","YR2006","Marshall Islands","MHL",-0.6469087,-1.004765868,1.040722609,-0.945403099,0.627963364,1.164476037,NA,NA,142745200,2633.2866,86883500,181000300,3390,NA,NA,NA,"LOWER-MIDDLE"
"651","2006","YR2006","Mauritania","MRT",-0.74640882,-0.909149766,0.240350217,-0.466557533,-0.79064399,-0.851902544,3015473903,978.6594581,3919577286,1272.082434,548205740.9,3845277286,1150,NA,NA,NA,"LOWER-MIDDLE"
"652","2006","YR2006","Mauritius","MUS",0.273244053,0.703913331,0.780889988,0.46688959,0.830360055,0.909173727,6366456033,5159.219344,7028810755,5695.975315,992744222.8,7060632310,5910,NA,35.7,9.04,"UPPER-MIDDLE"
"653","2006","YR2006","Mexico","MEX",-0.325125188,0.051777285,-0.636888444,0.346685439,-0.472546279,0.150474414,7.72374e+11,7226.090462,9.75383e+11,9125.387739,1.00898e+11,9.60394e+11,8750,337.1508789,48.9,3.57,"UPPER-MIDDLE"
"654","2006","YR2006","Micronesia, Fed. Sts.","FSM",-0.104157448,-0.032044575,1.131840825,0.384345442,1.183637261,1.065407753,244809149,2219.464457,253541900,2298.636458,NA,262084600,2450,NA,NA,NA,"LOWER-MIDDLE"
"655","2006","YR2006","Moldova","MDA",-0.643211901,-0.800863206,-0.369664699,-0.348091394,-0.517649949,-0.267036706,3190929351,1107.589692,3408255364,1183.024784,681190713.9,3809739073,1280,700.0622559,35.4,4.26,"LOWER-MIDDLE"
"656","2006","YR2006","Mongolia","MNG",-0.587645471,-0.495436788,0.646906972,-0.321416348,-0.316718906,0.253958493,2576433368,998.137086,3414055663,1322.640676,398873966.9,3371391152,1110,NA,NA,7.19,"LOWER-MIDDLE"
"657","2006","YR2006","Montenegro","MNE",-0.383750975,0.157076731,0.047549605,-0.549078822,-0.212690175,0.262788713,2471382741,4018.345175,2721903149,4425.678873,520102872.9,2767363568,4320,NA,NA,NA,"UPPER-MIDDLE"
"658","2006","YR2006","Morocco","MAR",-0.476106465,-0.254543036,-0.461343467,-0.212712377,-0.318183392,-0.712467074,61062943766,1957.981567,75883820424,2433.212646,12246657921,75504891424,2490,648.3429565,40.7,9.67,"LOWER-MIDDLE"
"659","2006","YR2006","Mozambique","MOZ",-0.618245721,-0.674824238,0.520101011,-0.626963675,-0.619978487,-0.086383142,7505033069,361.9328503,9176896597,442.5590549,1503424984,8542443430,430,15.98663044,NA,NA,"LOW"
"660","2006","YR2006","Myanmar","MMR",-1.659772635,-1.468396425,-0.850372434,-2.193645477,-1.535485148,-2.233270645,2.44561e+12,50856.75071,11863016315,246.6924955,NA,10654968563,230,NA,NA,NA,"LOW"
"661","2006","YR2006","Namibia","NAM",0.196952045,0.162311792,0.78224957,0.173593417,0.196435556,0.481321037,6847635956,3446.985165,8001779551,4027.961706,1555535355,7932053612,4000,NA,NA,NA,"LOWER-MIDDLE"
"662","2006","YR2006","Nepal","NPL",-0.692943096,-0.927428067,-1.894450188,-0.523552716,-0.621390879,-0.908803642,8715862319,328.6651778,9043715356,341.02814,785264232,9112239664,330,NA,NA,NA,"LOW"
"663","2006","YR2006","Netherlands","NLD",2.040526152,1.784532547,0.902736187,1.682605624,1.769746184,1.539821029,6.1925e+11,37883.66357,7.33955e+11,44900.93814,1.70198e+11,7.28717e+11,45270,3232.949219,30,5,"HIGH"
"664","2006","YR2006","New Zealand","NZL",2.322551012,1.583029389,1.254492283,1.695319414,1.794790864,1.499365449,87323915192,20867.9241,1.11539e+11,26654.5932,20479865119,1.04049e+11,26390,NA,NA,3.86,"HIGH"
"665","2006","YR2006","Nicaragua","NIC",-0.673504472,-0.901949763,-0.267819613,-0.426474214,-0.752042234,-0.194359109,5938078495,1073.83028,6763418646,1223.083148,1025741718,6547827133,1200,NA,NA,5.31,"LOWER-MIDDLE"
"666","2006","YR2006","Niger","NER",-0.848922551,-0.832272291,-0.227475315,-0.553185999,-0.601572275,-0.324552685,4984349351,346.9746648,4756361253,331.103768,804106820.2,5051726205,350,NA,NA,NA,"LOW"
"667","2006","YR2006","Nigeria","NGA",-1.126394391,-0.972157061,-2.034077644,-0.947573066,-1.075395942,-0.623297811,1.92937e+11,1336.775855,2.38455e+11,1652.15369,12222823334,2.33766e+11,1330,NA,NA,NA,"LOWER-MIDDLE"
"668","2006","YR2006","North Macedonia","MKD",-0.403454512,-0.1346865,-0.736575305,-0.09363433,-0.537630379,0.173717871,5449297661,2670.925828,6861227018,3362.970716,1132827842,6833763625,3350,514.7515869,NA,36.39,"LOWER-MIDDLE"
"669","2006","YR2006","Norway","NOR",2.123553276,1.875217915,1.252705693,1.220952749,1.965772152,1.542179823,2.67232e+11,57337.61011,3.46913e+11,74434.11281,64413617464,3.47176e+11,70300,4831.934082,26.4,3.4,"HIGH"
"670","2006","YR2006","Oman","OMN",0.345938504,0.30317831,0.841323614,0.603963792,0.286412954,-1.159486771,21487028335,8391.243132,37215779714,14533.72942,6933008843,36549979974,12760,NA,NA,NA,"UPPER-MIDDLE"
"671","2006","YR2006","Pakistan","PAK",-0.818344295,-0.380625218,-2.024678469,-0.479762465,-0.857247531,-0.886475444,1.21014e+11,679.5839987,1.37264e+11,770.8433394,14325254024,1.34597e+11,740,NA,NA,0.58,"LOW"
"672","2006","YR2006","Panama","PAN",-0.363584548,0.067465708,-0.067905001,0.313156545,-0.155252963,0.601521611,15513149842,4605.258619,18141666300,5385.564243,2375975700,16840666300,5130,104.9631729,54.6,9.11,"UPPER-MIDDLE"
"673","2006","YR2006","Papua New Guinea","PNG",-1.139937162,-0.760499716,-0.869873524,-0.767391503,-0.834696293,0.012254033,5375970920,801.400867,8354911622,1245.474263,NA,7530559437,790,NA,NA,NA,"LOW"
"674","2006","YR2006","Paraguay","PRY",-1.16153121,-0.973575294,-0.776525021,-0.702513158,-0.971096039,-0.25690937,10723954502,1937.594258,13429430050,2426.417098,1115244964,12108691921,1970,NA,53,5.28,"LOWER-MIDDLE"
"675","2006","YR2006","Peru","PER",-0.221562147,-0.764512181,-0.841553807,0.074825414,-0.704654872,0.091934875,69375896994,2444.441927,88643193062,3123.320159,9676907103,81483192756,2780,NA,50.3,4.17,"LOWER-MIDDLE"
"676","2006","YR2006","Philippines","PHL",-0.889426827,-0.129371062,-1.638671637,-0.19207485,-0.406893373,-0.091142505,1.23029e+11,1399.62102,1.27653e+11,1452.22142,11574157975,1.39394e+11,1490,NA,47.2,4.05,"LOWER-MIDDLE"
"677","2006","YR2006","Poland","POL",0.25655055,0.337945521,0.354031831,0.701598585,0.382761627,0.803532481,2.88947e+11,7575.692532,3.44627e+11,9035.531788,63880079167,3.3571e+11,8420,1553.214844,34.7,13.84,"UPPER-MIDDLE"
"678","2006","YR2006","Portugal","PRT",1.00923574,0.867318451,0.952390611,1.064929008,0.97526747,1.232661724,1.69112e+11,16071.82117,2.08756e+11,19839.45405,42420904726,2.02827e+11,19410,2338.18335,38.1,7.65,"HIGH"
"679","2006","YR2006","Puerto Rico","PRI",0.506991565,0.579065323,0.377330452,1.102531433,0.51868993,1.140376568,NA,NA,87276164400,22935.94116,10329602000,57854319400,15030,NA,NA,11.01,"HIGH"
"680","2006","YR2006","Qatar","QAT",0.92312324,0.571230173,0.926921546,0.307922423,0.624771059,-0.865734756,38604420866,38031.66401,60882142857,59978.86121,8960439560,57601648352,51190,NA,NA,0.87,"HIGH"
"681","2006","YR2006","Romania","ROU",-0.20915851,-0.194396049,0.148430079,0.441958904,-0.134708419,0.517973423,95849538716,4522.535818,1.22024e+11,5757.53059,19430161565,1.1795e+11,4900,895.7675171,39.6,7.27,"UPPER-MIDDLE"
"682","2006","YR2006","Russian Federation","RUS",-0.940847754,-0.466379404,-0.908794343,-0.388349891,-0.987496436,-0.920553744,7.63638e+11,5338.271973,9.89932e+11,6920.199707,1.72131e+11,9.61129e+11,5810,3238.120361,41,7.06,"UPPER-MIDDLE"
"683","2006","YR2006","Rwanda","RWA",-0.20552519,-0.38261193,-0.684061944,-0.685272574,-0.675532937,-1.222134471,2804452754,302.5278087,3319711249,358.1108537,533945047.3,3290266450,350,NA,NA,NA,"LOW"
"684","2006","YR2006","Samoa","WSM",0.304151416,0.378777355,1.098509073,-0.044892438,0.987025738,0.637410522,412866867.9,2180.109029,499923757.8,2639.805669,NA,464870866.8,2450,NA,NA,1.29,"LOWER-MIDDLE"
"685","2006","YR2006","Sao Tome and Principe","STP",-0.274057031,-0.837274373,0.347574234,-0.681605339,-0.510794938,0.272127599,126731059.8,764.7069533,142775109.8,861.5182369,NA,145807360.1,910,NA,NA,16.65,"LOW"
"686","2006","YR2006","Saudi Arabia","SAU",-0.195399955,-0.180731818,-0.522423804,-0.046231199,0.011266703,-1.781469107,2.88662e+11,11372.31966,3.769e+11,14848.60206,83065954606,3.80735e+11,13670,NA,NA,6.25,"HIGH"
"687","2006","YR2006","Senegal","SEN",-0.37309429,-0.367796987,-0.264316946,-0.368648618,-0.22130622,0.061726816,10380624627,921.6254957,11697918245,1038.579092,1505508180,11634425954,1040,264.5342712,NA,10.03,"LOW"
"688","2006","YR2006","Serbia","SRB",-0.277591467,-0.238409474,-0.53756845,-0.530395031,-0.536948502,0.214458928,27013632088,3644.792633,32482070360,4382.617279,6622911634,31527111152,4130,NA,NA,20.85,"LOWER-MIDDLE"
"689","2006","YR2006","Seychelles","SYC",0.334428996,0.471662462,0.912748575,0.190891683,0.171267152,0.087051935,902325030.9,10665.78051,1081441349,12782.99466,418501909.1,1091791927,13380,NA,NA,NA,"HIGH"
"690","2006","YR2006","Sierra Leone","SLE",-1.026145697,-1.106383324,-0.302883804,-1.142181635,-0.992507756,-0.326508969,1586909325,273.14476,1862116165,320.5143892,190376531.5,1606494554,260,NA,NA,NA,"LOW"
"691","2006","YR2006","Singapore","SGP",2.174917221,2.209695339,1.248492837,1.753630042,1.573898673,-0.387192518,1.23536e+11,28067.66661,1.48627e+11,33768.44574,14724406310,1.44596e+11,32550,5686.401367,NA,4.48,"HIGH"
"692","2006","YR2006","Slovak Republic","SVK",0.375256956,0.829258025,0.784178674,1.084782243,0.488393605,0.931123257,54822715886,10203.26911,70767338922,13170.78498,13282446325,68804090880,12950,2181.258301,25.8,13.39,"UPPER-MIDDLE"
"693","2006","YR2006","Slovenia","SVN",1.026472807,0.956635654,1.085729003,0.794790149,0.89984107,1.06961453,31590063232,15740.9771,39481045038,19672.96556,7364518881,38985723247,19820,2924.946289,24.4,5.99,"HIGH"
"694","2006","YR2006","Solomon Islands","SLB",-0.202771097,-1.004248261,0.067208663,-1.105919957,-0.603670895,0.045103248,474536668.3,961.7102088,617258127.2,1250.953787,206085628.1,603431768.6,1180,NA,NA,NA,"LOWER-MIDDLE"
"695","2006","YR2006","South Africa","ZAF",0.378271431,0.324346781,0.047030076,0.74697268,0.181309819,0.651613116,2.55057e+11,5153.517192,3.03859e+11,6139.581467,48194234475,2.98723e+11,6180,383.0265503,NA,22.62,"UPPER-MIDDLE"
"696","2006","YR2006","Spain","ESP",1.177665472,0.829858661,-0.150648654,1.176645756,1.119876862,1.07872498,1.06985e+12,24097.15354,1.2604e+12,28389.07858,2.18809e+11,1.23709e+12,27850,2588.913818,33.5,8.45,"HIGH"
"697","2006","YR2006","Sri Lanka","LKA",-0.194801018,-0.159798115,-1.421550751,-0.272532344,0.177752674,-0.310158849,26148295071,1315.921793,28279802451,1423.190623,4344323798,27890790128,1350,93.06471252,39.7,6.5,"LOWER-MIDDLE"
"698","2006","YR2006","St. Kitts and Nevis","KNA",1.11961627,1.076955676,1.20838666,1.285441875,0.921211839,1.161857247,NA,NA,644414814.8,13747.80934,NA,612075000,12560,NA,NA,NA,"UPPER-MIDDLE"
"699","2006","YR2006","St. Lucia","LCA",1.154476166,0.808243692,0.86010623,1.12860322,0.873946965,1.191003084,1084876047,6516.946276,1268319185,7618.90542,NA,1213826593,7210,NA,NA,16,"UPPER-MIDDLE"
"700","2006","YR2006","St. Vincent and the Grenadines","VCT",0.959533632,0.808243692,1.059123635,0.905649722,0.873946965,1.06227541,546846477.9,4907.665807,643501148.1,5775.091747,NA,617803333.3,5610,NA,NA,NA,"UPPER-MIDDLE"
"701","2006","YR2006","Sudan","SDN",-1.191282749,-1.163330436,-2.139077425,-1.204652309,-1.376057744,-1.739339948,NA,NA,45263824686,1179.898193,4945054370,43249845608,960,NA,NA,NA,"LOW"
"702","2006","YR2006","Suriname","SUR",-0.103575468,-0.333160937,-0.013915001,-0.52555269,-0.226305485,0.511488795,2026849151,3882.681703,2626380435,5031.158465,332762328.2,2571880453,3910,NA,NA,NA,"LOWER-MIDDLE"
"703","2006","YR2006","Sweden","SWE",2.186323404,1.800181627,1.293933988,1.439547062,1.851176381,1.48571825,3.67288e+11,40447.91776,4.23091e+11,46593.29168,1.04204e+11,4.34071e+11,49150,6126.647949,26.4,7.07,"HIGH"
"704","2006","YR2006","Switzerland","CHE",2.083408356,2.074852467,1.268117428,1.495481372,1.803771615,1.518005848,3.78971e+11,50637.87798,4.41619e+11,59008.99301,47442136046,4.72991e+11,65290,NA,33.9,3.99,"HIGH"
"705","2006","YR2006","Syrian Arab Republic","SYR",-0.94982779,-0.808171332,-0.278217822,-1.335150123,-0.930595398,-1.757812858,1.30067e+11,6693.444747,1.538e+11,7914.771494,17366325167,1.43221e+11,7000,NA,NA,8.17,"UPPER-MIDDLE"
"706","2006","YR2006","Tajikistan","TJK",-1.042832255,-1.074785113,-1.386144876,-1.106146812,-1.182174087,-1.351941347,3081780725,436.6726134,2830213563,401.0268293,314272793.2,3460593094,460,NA,NA,2.2,"LOW"
"707","2006","YR2006","Tanzania","TZA",-0.228577167,-0.446258605,-0.357518166,-0.407301128,-0.444665194,-0.200293675,16401733133,416.3123779,18649590248,473.367981,2217403727,18652204114,510,NA,NA,3.3,"LOW"
"708","2006","YR2006","Thailand","THA",-0.413430303,0.424168885,-1.130200148,0.229795873,-0.069355071,-0.739193976,1.77065e+11,2669.87731,2.21758e+11,3343.785932,29942386949,2.13514e+11,3080,NA,41.8,1.22,"LOWER-MIDDLE"
"709","2006","YR2006","Timor-Leste","TLS",-0.598673344,-1.222839713,-1.156498313,-1.554423809,-1.110409856,0.057441633,NA,NA,453805100,456.2854678,373997600,1301048200,1340,NA,NA,NA,"LOWER-MIDDLE"
"710","2006","YR2006","Togo","TGO",-1.0496068,-1.49716568,-0.527322233,-0.91953963,-0.9487499,-1.19514668,2128986091,362.4274954,3195618966,544.0055167,379964687.7,3157789658,550,23.59930992,42.2,4.23,"LOW"
"711","2006","YR2006","Tonga","TON",-1.377633214,-0.637603045,0.467800647,-0.690099478,0.619174004,-0.025430443,274137693.9,2581.577304,292230634.2,2751.960017,61854233.39,297407769.6,2600,NA,NA,1.09,"LOWER-MIDDLE"
"712","2006","YR2006","Trinidad and Tobago","TTO",-0.125168324,0.115371622,-0.237762183,0.670382082,-0.226843059,0.608323812,12434127114,9030.398385,18369361094,13340.91627,NA,17413161101,12560,NA,NA,6.27,"UPPER-MIDDLE"
"713","2006","YR2006","Tunisia","TUN",-0.012532148,0.695144832,0.20851244,0.191378027,0.112958908,-1.297919273,26233368027,2502.33442,34376664601,3279.10282,5743994290,32795402040,3240,NA,NA,12.51,"LOWER-MIDDLE"
"714","2006","YR2006","Turkiye","TUR",0.026674604,0.103416599,-0.590213001,0.280463099,-0.003374322,-0.064095318,4.64273e+11,6670.468426,5.57076e+11,8003.812177,71904738538,5.51091e+11,7790,620.49823,39.6,8.72,"UPPER-MIDDLE"
"715","2006","YR2006","Turkmenistan","TKM",-1.399203897,-1.513271451,-0.244654402,-2.087571383,-1.641041875,-2.088715553,3656085445,738.002431,10276674365,2074.407389,1203233256,9650674365,1830,NA,NA,NA,"LOWER-MIDDLE"
"716","2006","YR2006","Tuvalu","TUV",-0.104157448,-0.349038184,1.349654078,-0.727358162,1.079418302,0.783710897,NA,NA,24096867.47,2402.479309,NA,39025102.78,3930,NA,NA,NA,"LOWER-MIDDLE"
"717","2006","YR2006","Uganda","UGA",-0.787619293,-0.584199429,-1.140345216,-0.252237618,-0.325426668,-0.445383281,7738627048,268.952351,9977647685,346.7684624,1407078986,9728932906,350,NA,NA,NA,"LOW"
"718","2006","YR2006","Ukraine","UKR",-0.772781849,-0.526243389,-0.036877617,-0.486631006,-0.821370304,0.04964127,88412976763,1889.659302,1.11885e+11,2391.323975,19745346535,1.06031e+11,1950,1475.394653,29.8,6.81,"LOWER-MIDDLE"
"719","2006","YR2006","United Arab Emirates","ARE",0.885872543,0.936864734,0.923421085,0.624527931,0.311535925,-0.999829352,1.90485e+11,38882.84162,2.22117e+11,45339.58512,15365627120,2.26854e+11,42600,NA,NA,NA,"HIGH"
"720","2006","YR2006","United Kingdom","GBR",1.782940269,1.666418314,0.667080104,1.839908719,1.772394538,1.378773689,2.33222e+12,38329.35735,2.70998e+12,44537.71234,5.38085e+11,2.69919e+12,44800,4176.3125,35.9,5.35,"HIGH"
"721","2006","YR2006","United States","USA",1.344892621,1.581312895,0.490835488,1.640943408,1.592660189,1.101621866,1.18873e+13,39839.54118,1.38156e+13,46302.00088,2.07295e+12,1.40664e+13,47830,3802.869629,41.4,4.62,"HIGH"
"722","2006","YR2006","Uruguay","URY",1.130043507,0.377920926,0.898599565,0.401181012,0.551547348,1.030710816,17103693814,5148.176408,19741420467,5942.126667,2227871390,19304765291,5410,NA,45.9,10.84,"UPPER-MIDDLE"
"723","2006","YR2006","Uzbekistan","UZB",-1.016335964,-1.180597901,-1.784659505,-1.628457427,-1.453594685,-2.071797371,11618912864,438.6440351,17330833853,654.2838373,2651281462,17241833853,610,565.6603394,NA,0.2,"LOW"
"724","2006","YR2006","Vanuatu","VUT",0.192250758,-0.412739456,1.349654078,0.001730393,0.567534447,0.454070419,380358022.6,1706.230504,439358585.2,1970.898405,61848774.94,419245479.3,1920,NA,NA,8.01,"LOWER-MIDDLE"
"725","2006","YR2006","Venezuela, RB","VEN",-1.049627066,-1.060596585,-1.252867579,-1.208008647,-1.409444451,-0.622201085,1.41599e+11,5224.657376,1.83478e+11,6769.868414,21486462040,1.82474e+11,6070,148.118103,NA,8.61,"UPPER-MIDDLE"
"726","2006","YR2006","Vietnam","VNM",-0.747617364,-0.25140813,0.405120254,-0.625979781,-0.518898845,-1.538451314,50559437859,602.2436429,66371664817,790.5925164,3672194695,64945527299,730,NA,35.8,NA,"LOW"
"727","2006","YR2006","West Bank and Gaza","PSE",-0.303130627,-0.981868684,-1.77021122,-1.015352607,-0.391614825,-0.434554875,NA,NA,5348300000,1570.1044,1399200000,5770900000,1710,NA,34,19.01,"LOWER-MIDDLE"
"728","2006","YR2006","Yemen, Rep.","YEM",-0.789497018,-0.918037176,-1.345311642,-0.773362696,-1.039284348,-1.187120438,11865419903,573.5509374,19061978586,867.7829367,NA,17827661732,760,NA,NA,15.7,"LOW"
"729","2006","YR2006","Zambia","ZMB",-0.551735699,-0.883435547,0.363792211,-0.655606568,-0.549666524,-0.207338288,8297895578,693.1336205,12756858899,1065.596417,NA,11588306431,730,NA,54.6,NA,"LOW"
"730","2006","YR2006","Zimbabwe","ZWE",-1.372948766,-1.256437063,-0.931996047,-1.934421778,-1.751685381,-1.539243817,3612282639,292.9553196,5443896500,441.4987969,320246200,3428821300,290,NA,NA,NA,"LOW"
"731","2007","YR2007","Albania","ALB",-0.706940055,-0.431428492,-0.203974649,0.034550302,-0.661545992,0.113008469,9588090223,3228.294728,10677324873,3595.038302,1118710231,10975296979,3460,NA,NA,15.97,"LOWER-MIDDLE"
"732","2007","YR2007","Algeria","DZA",-0.592309475,-0.530745864,-1.150585532,-0.522581637,-0.791886449,-0.984122396,94987473536,2795.078775,1.34977e+11,3971.803488,15716052554,1.33142e+11,3620,NA,NA,13.79,"LOWER-MIDDLE"
"733","2007","YR2007","Angola","AGO",-1.307493567,-1.209614277,-0.666658759,-1.075312614,-1.375133514,-1.18531394,30011585871,1435.296003,65266415707,3121.348735,10140400392,57667373088,2460,NA,NA,NA,"LOWER-MIDDLE"
"734","2007","YR2007","Antigua and Barbuda","ATG",1.146967053,0.398915678,0.802670181,0.530372381,0.893503189,0.543636024,NA,NA,1312759259,16006.13611,201037037,1260091852,15460,NA,NA,NA,"HIGH"
"735","2007","YR2007","Argentina","ARG",-0.372122079,-0.011677821,0.097796634,-0.63569355,-0.601472259,0.448621333,2.42037e+11,6069.712362,2.87531e+11,7210.595548,37348269041,2.79994e+11,6480,974.7180786,46.2,8.47,"UPPER-MIDDLE"
"736","2007","YR2007","Armenia","ARM",-0.74589169,-0.377753705,0.150905833,0.265207171,-0.496518046,-0.759377897,8521310859,2836.283688,9206301264,3064.279961,865225867.3,9703722067,2690,NA,31.2,9.81,"LOWER-MIDDLE"
"737","2007","YR2007","Aruba","ABW",1.26187098,1.246103287,1.286568522,0.877206326,0.826464057,0.972128868,1954882074,20197.77526,2677653631,27665.42647,573402234.6,2293016760,23390,NA,NA,5.71,"HIGH"
"738","2007","YR2007","Australia","AUS",2.00087285,1.818282604,0.92887491,1.684215903,1.743887424,1.369199991,6.51611e+11,31285.88935,8.54427e+11,41023.75486,1.54697e+11,8.16376e+11,37370,NA,NA,4.38,"HIGH"
"739","2007","YR2007","Austria","AUT",2.003345251,1.862879634,1.284419298,1.691163898,1.941825628,1.369262457,3.24032e+11,39061.20569,3.89186e+11,46915.3374,72952026144,3.88793e+11,44540,3810.031494,30.6,4.91,"HIGH"
"740","2007","YR2007","Azerbaijan","AZE",-1.129073739,-0.800852239,-0.625996411,-0.466508985,-0.88002038,-1.233396649,17787707320,2072.845294,33049426816,3851.331012,3192662846,28219354559,2730,NA,NA,6.33,"LOWER-MIDDLE"
"741","2007","YR2007","Bahamas, The","BHS",1.328009129,1.102208495,0.730122447,1.028546214,1.251347661,1.098432422,9667837295,27030.35037,10618340000,29687.86522,1072200000,10386740000,29330,NA,NA,7.88,"HIGH"
"742","2007","YR2007","Bahrain","BHR",0.175549507,0.402686685,-0.247773513,0.76476717,0.521369874,-0.856526554,15623404248,15014.82342,2.173e+10,20883.54803,2629281915,21431313830,19570,NA,NA,5.6,"HIGH"
"743","2007","YR2007","Bangladesh","BGD",-1.063239932,-0.706297338,-1.543071628,-0.953167856,-0.827155948,-0.573499918,77484504699,537.5793707,79611888213,552.3389345,4266764290,84719837822,600,NA,NA,NA,"LOW"
"744","2007","YR2007","Barbados","BRB",1.402494311,1.320340395,1.044206381,1.080889106,1.313636422,1.029950738,3994664371,14716.34802,4674007450,17219.04868,608277950,4486190450,15940,NA,NA,NA,"HIGH"
"745","2007","YR2007","Belarus","BLR",-0.574205935,-1.160435677,0.341008782,-1.42256093,-1.165873528,-1.704453945,38638495952,4041.280817,45275747157,4735.484753,8386506550,44864775206,4310,NA,29.6,1,"UPPER-MIDDLE"
"746","2007","YR2007","Belgium","BEL",1.347415328,1.60173285,0.757325053,1.420544147,1.315387249,1.36077106,3.92551e+11,36943.57317,4.70922e+11,44319.16545,1.01794e+11,4.77473e+11,42740,3395.017578,29.2,7.46,"HIGH"
